mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
1.0,"34 km SE of Mina, Nevada",1643630557502,1643630769023,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832845,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832845&format=geojson,,,,,automatic,0,15,nn,00832845,",nn00832845,",",nn,",",origin,phase-data,",14.0,0.13,0.1629,151.34,ml,earthquake,"M 1.0 - 34 km SE of Mina, Nevada"
0.84,"5km WNW of The Geysers, CA",1643630531400,1643638095614,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686351,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686351&format=geojson,,,,,automatic,0,11,nc,73686351,",nc73686351,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.009331,0.02,88.0,md,earthquake,"M 0.8 - 5km WNW of The Geysers, CA"
1.28,"9 km SW of Yukon, Oklahoma",1643630211299,1643736185492,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdst,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdst&format=geojson,,,,,reviewed,0,25,ok,2022cdst,",ok2022cdst,",",ok,",",origin,phase-data,",55.0,0.08548322528,0.52,41.0,ml,earthquake,"M 1.3 - 9 km SW of Yukon, Oklahoma"
5.2,Owen Fracture Zone region,1643630197489,1643631101040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggl9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggl9&format=geojson,,,,,reviewed,0,416,us,7000ggl9,",us7000ggl9,",",us,",",origin,phase-data,",,10.387,1.21,92.0,mb,earthquake,M 5.2 - Owen Fracture Zone region
4.01,"8 km ENE of P?hala, Hawaii",1643630072360,1643716716961,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72897042,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72897042&format=geojson,71.0,3.4,5.22,green,reviewed,0,272,hv,72897042,",hv72897042,us7000ggl7,",",hv,us,",",dyfi,losspager,origin,phase-data,shakemap,",58.0,,0.13,150.0,ml,earthquake,"M 4.0 - 8 km ENE of P?hala, Hawaii"
1.79,"9 km SW of Yukon, Oklahoma",1643630070149,1643651378716,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdsr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdsr&format=geojson,2.0,3.1,,,reviewed,0,50,ok,2022cdsr,",ok2022cdsr,",",ok,",",dyfi,origin,phase-data,",78.0,0.0863830487,0.25,23.0,ml,earthquake,"M 1.8 - 9 km SW of Yukon, Oklahoma"
2.3,"40 km W of Mentone, Texas",1643629926141,1643749747602,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022cdsp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022cdsp&format=geojson,,,,,reviewed,0,81,tx,2022cdsp,",tx2022cdsp,",",tx,",",origin,phase-data,",19.0,0.03231522908,0.2,52.0,ml,earthquake,"M 2.3 - 40 km W of Mentone, Texas"
4.2,"111 km S of Unalaska, Alaska",1643629194117,1643694305040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggl2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggl2&format=geojson,,,1.535,,reviewed,0,271,us,7000ggl2,",ak0221fgg089,us7000ggl2,",",ak,us,",",origin,phase-data,shakemap,",,0.836,0.66,170.0,mb,earthquake,"M 4.2 - 111 km S of Unalaska, Alaska"
1.7,"52 km WNW of Anchor Point, Alaska",1643629031073,1643629630580,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221fgfhb7,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221fgfhb7&format=geojson,,,,,automatic,0,44,ak,0221fgfhb7,",ak0221fgfhb7,",",ak,",",origin,",,,0.52,,ml,earthquake,"M 1.7 - 52 km WNW of Anchor Point, Alaska"
1.14,"9 km SSW of Alex, Oklahoma",1643628630109,1643740022668,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdrw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdrw&format=geojson,,,,,reviewed,0,20,ok,2022cdrw,",ok2022cdrw,",",ok,",",origin,phase-data,",26.0,0.1016800469,0.28,159.0,ml,earthquake,"M 1.1 - 9 km SSW of Alex, Oklahoma"
5.4,Kermadec Islands region,1643628413271,1643715031736,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggl1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggl1&format=geojson,,,2.86,green,reviewed,0,449,us,7000ggl1,",us7000ggl1,",",us,",",losspager,origin,phase-data,shakemap,",,12.618,0.64,81.0,mb,earthquake,M 5.4 - Kermadec Islands region
3.68,"85 km NNE of Cruz Bay, U.S. Virgin Islands",1643628204430,1643633154040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022031003,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022031003&format=geojson,,,,,reviewed,0,208,pr,2022031003,",us7000ggkx,pr2022031003,",",us,pr,",",origin,phase-data,",14.0,1.4551,0.42,331.0,md,earthquake,"M 3.7 - 85 km NNE of Cruz Bay, U.S. Virgin Islands"
4.4,"47 km ENE of Kuril’sk, Russia",1643628139732,1643695471040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggl0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggl0&format=geojson,,,,,reviewed,0,298,us,7000ggl0,",us7000ggl0,",",us,",",origin,phase-data,",,4.183,0.47,87.0,mb,earthquake,"M 4.4 - 47 km ENE of Kuril’sk, Russia"
5.7,"Kermadec Islands, New Zealand",1643628105947,1643714719871,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggkz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggkz&format=geojson,,,3.315,green,reviewed,0,500,us,7000ggkz,",usauto7000ggkz,pt22031000,us7000ggkz,",",usauto,pt,us,",",internal-moment-tensor,internal-origin,losspager,moment-tensor,origin,phase-data,shakemap,",,10.177,0.65,59.0,mww,earthquake,"M 5.7 - Kermadec Islands, New Zealand"
1.82000005,"11 km SE of P?hala, Hawaii",1643627953410,1643628140620,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72897027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72897027&format=geojson,,,,,automatic,0,51,hv,72897027,",hv72897027,",",hv,",",origin,phase-data,",46.0,,0.119999997,182.0,md,earthquake,"M 1.8 - 11 km SE of P?hala, Hawaii"
1.31,"9 km SW of Yukon, Oklahoma",1643627596070,1643735505043,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdrh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdrh&format=geojson,,,,,reviewed,0,26,ok,2022cdrh,",ok2022cdrh,",",ok,",",origin,phase-data,",59.0,0.08458340185,0.47,44.0,ml,earthquake,"M 1.3 - 9 km SW of Yukon, Oklahoma"
1.02,"8 km SW of Waynoka, Oklahoma",1643627414539,1643637926638,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdre,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdre&format=geojson,,,,,reviewed,0,16,ok,2022cdre,",ok2022cdre,",",ok,",",origin,phase-data,",23.0,0.04679081805,0.09,119.0,ml,earthquake,"M 1.0 - 8 km SW of Waynoka, Oklahoma"
0.3,"4km W of Cobb, CA",1643627256660,1643753710395,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686341&format=geojson,,,,,reviewed,0,1,nc,73686341,",nc73686341,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.0128,0.01,94.0,md,earthquake,"M 0.3 - 4km W of Cobb, CA"
1.6,"37 km NE of Whittier, Alaska",1643626876655,1643641354766,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221fg7s0h,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221fg7s0h&format=geojson,,,,,automatic,0,39,ak,0221fg7s0h,",ak0221fg7s0h,",",ak,",",origin,",,,1.47,,ml,ice quake,"M 1.6 Ice Quake - 37 km NE of Whittier, Alaska"
0.33,"7km NE of Coso Junction, CA",1643626730500,1643671446092,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37384948,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37384948&format=geojson,,,,,reviewed,0,2,ci,37384948,",ci37384948,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.04319,0.06,129.0,ml,earthquake,"M 0.3 - 7km NE of Coso Junction, CA"
0.51,"16km SSW of Searles Valley, CA",1643626723570,1643671323445,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928711&format=geojson,,,,,reviewed,0,4,ci,39928711,",ci39928711,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.05211,0.11,111.0,ml,earthquake,"M 0.5 - 16km SSW of Searles Valley, CA"
2.03,"23km NW of Alder Springs, CA",1643626228360,1643751191131,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686336,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686336&format=geojson,,,,,reviewed,0,63,nc,73686336,",nc73686336,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",28.0,0.2165,0.12,67.0,md,earthquake,"M 2.0 - 23km NW of Alder Springs, CA"
1.3,"35 km SE of Mina, Nevada",1643625687214,1643625918384,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832840&format=geojson,,,,,automatic,0,26,nn,00832840,",nn00832840,",",nn,",",origin,phase-data,",13.0,0.122,0.161,116.62,ml,earthquake,"M 1.3 - 35 km SE of Mina, Nevada"
1.04,"8 km ESE of Amber, Oklahoma",1643625412280,1643729600542,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdqc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdqc&format=geojson,,,,,reviewed,0,17,ok,2022cdqc,",ok2022cdqc,",",ok,",",origin,phase-data,",34.0,0.04859046489,0.51,95.0,ml,earthquake,"M 1.0 - 8 km ESE of Amber, Oklahoma"
1.01,"19km ESE of Ridgecrest, CA",1643625262750,1643658032090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928703&format=geojson,,,,,reviewed,0,16,ci,39928703,",ci39928703,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.03086,0.14,80.0,ml,earthquake,"M 1.0 - 19km ESE of Ridgecrest, CA"
1.3,"5km NNW of The Geysers, CA",1643625032960,1643846357566,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686331&format=geojson,,,,,reviewed,0,26,nc,73686331,",nc73686331,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",46.0,0.002301,0.04,40.0,md,earthquake,"M 1.3 - 5km NNW of The Geysers, CA"
1.6,"5 km WSW of Houston, Alaska",1643624920106,1643625191533,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221ffs6i1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221ffs6i1&format=geojson,,,,,automatic,0,39,ak,0221ffs6i1,",ak0221ffs6i1,",",ak,",",origin,",,,0.47,,ml,earthquake,"M 1.6 - 5 km WSW of Houston, Alaska"
1.08,"10 km WSW of Yukon, Oklahoma",1643624661480,1643734857118,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdpr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdpr&format=geojson,,,,,reviewed,0,18,ok,2022cdpr,",ok2022cdpr,",",ok,",",origin,phase-data,",14.0,0.07288569734,0.49,125.0,ml,earthquake,"M 1.1 - 10 km WSW of Yukon, Oklahoma"
1.11,"7 km ESE of Amber, Oklahoma",1643624502490,1643734331973,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdpp,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdpp&format=geojson,,,,,reviewed,0,19,ok,2022cdpp,",ok2022cdpp,",",ok,",",origin,phase-data,",36.0,0.04769064147,0.34,68.0,ml,earthquake,"M 1.1 - 7 km ESE of Amber, Oklahoma"
1.4,"28 km WNW of Nanwalek, Alaska",1643623725061,1643623999193,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221ffnwkd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221ffnwkd&format=geojson,,,,,automatic,0,30,ak,0221ffnwkd,",ak0221ffnwkd,",",ak,",",origin,",,,1.0,,ml,earthquake,"M 1.4 - 28 km WNW of Nanwalek, Alaska"
2.51,"18 km W of Volcano, Hawaii",1643622833200,1643712821040,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72896937,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72896937&format=geojson,0.0,1.0,,,reviewed,0,97,hv,72896937,",hv72896937,us7000ggkq,",",hv,us,",",dyfi,origin,phase-data,",51.0,,0.16,41.0,ml,earthquake,"M 2.5 - 18 km W of Volcano, Hawaii"
0.63,"8km NW of The Geysers, CA",1643622761250,1643625556167,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686321&format=geojson,,,,,automatic,0,6,nc,73686321,",nc73686321,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.005674,0.02,61.0,md,earthquake,"M 0.6 - 8km NW of The Geysers, CA"
0.96,"8km NW of The Geysers, CA",1643622746620,1643624838087,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686316&format=geojson,,,,,automatic,0,14,nc,73686316,",nc73686316,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.009936,0.02,52.0,md,earthquake,"M 1.0 - 8km NW of The Geysers, CA"
0.0,"19 km NE of Yerington, Nevada",1643622525608,1643683027243,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832898,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832898&format=geojson,,,,,reviewed,0,0,nn,00832898,",nn00832898,",",nn,",",origin,phase-data,",3.0,0.224,0.0646,333.15,ml,earthquake,"M 0.0 - 19 km NE of Yerington, Nevada"
1.12,"8km NW of The Geysers, CA",1643622523640,1643633350960,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686311&format=geojson,,,,,automatic,0,19,nc,73686311,",nc73686311,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.005887,0.02,43.0,md,earthquake,"M 1.1 - 8km NW of The Geysers, CA"
0.46,"15km NE of Borrego Springs, CA",1643622522570,1643657013631,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928695,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928695&format=geojson,,,,,reviewed,0,3,ci,39928695,",ci39928695,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.03778,0.16,143.0,ml,earthquake,"M 0.5 - 15km NE of Borrego Springs, CA"
1.73,"11km SW of Toms Place, CA",1643622193940,1643663595016,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686306,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686306&format=geojson,,,,,reviewed,0,46,nc,73686306,",nc73686306,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",21.0,0.08851,0.05,124.0,md,earthquake,"M 1.7 - 11km SW of Toms Place, CA"
0.99,"18km NW of Parkfield, CA",1643622011200,1643763017331,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686301,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686301&format=geojson,,,,,reviewed,0,15,nc,73686301,",nc73686301,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.0303,0.08,111.0,md,earthquake,"M 1.0 - 18km NW of Parkfield, CA"
2.7,"6 km SE of Gardendale, Texas",1643621793557,1643686660974,,https://earthquake.usgs.gov/earthquakes/eventpage/tx2022cdoc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=tx2022cdoc&format=geojson,10.0,3.8,,,reviewed,0,116,tx,2022cdoc,",us7000ggkj,tx2022cdoc,",",us,tx,",",dyfi,origin,phase-data,",19.0,0.0260164056,0.1,44.0,ml,earthquake,"M 2.7 - 6 km SE of Gardendale, Texas"
4.5,"6 km SE of Derbent, Turkey",1643621437464,1643714284040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggki,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggki&format=geojson,,,,,reviewed,0,312,us,7000ggki,",us7000ggki,",",us,",",origin,phase-data,",,1.244,0.87,61.0,mb,earthquake,"M 4.5 - 6 km SE of Derbent, Turkey"
2.9,"228 km SE of Perryville, Alaska",1643621235906,1643715113040,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221ff6q13,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221ff6q13&format=geojson,,,,,reviewed,0,129,ak,0221ff6q13,",us7000ggmw,ak0221ff6q13,",",us,ak,",",origin,phase-data,",,,0.44,,ml,earthquake,"M 2.9 - 228 km SE of Perryville, Alaska"
1.89999998,"1 km S of P?hala, Hawaii",1643621184080,1643621373540,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72896922,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72896922&format=geojson,,,,,automatic,0,56,hv,72896922,",hv72896922,",",hv,",",origin,phase-data,",45.0,,0.119999997,141.0,md,earthquake,"M 1.9 - 1 km S of P?hala, Hawaii"
3.3,"8 km NW of Point MacKenzie, Alaska",1643620969547,1643727493188,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221ff5h91,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221ff5h91&format=geojson,32.0,3.8,2.092,,reviewed,0,180,ak,0221ff5h91,",ak0221ff5h91,us7000ggkf,",",ak,us,",",dyfi,origin,phase-data,shakemap,",,,0.71,,ml,earthquake,"M 3.3 - 8 km NW of Point MacKenzie, Alaska"
1.76,"25 km ENE of Torrey, Utah",1643620613600,1643656268950,,https://earthquake.usgs.gov/earthquakes/eventpage/uu60479807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60479807&format=geojson,,,,,reviewed,0,48,uu,60479807,",uu60479807,",",uu,",",origin,phase-data,",11.0,0.4785,0.25,138.0,md,earthquake,"M 1.8 - 25 km ENE of Torrey, Utah"
1.85000002,"7 km ENE of P?hala, Hawaii",1643620536190,1643620723640,,https://earthquake.usgs.gov/earthquakes/eventpage/hv72896912,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv72896912&format=geojson,,,,,automatic,0,53,hv,72896912,",hv72896912,",",hv,",",origin,phase-data,",45.0,,0.119999997,140.0,md,earthquake,"M 1.9 - 7 km ENE of P?hala, Hawaii"
1.7,"28 km NE of Chickaloon, Alaska",1643620325567,1643637310357,,https://earthquake.usgs.gov/earthquakes/eventpage/ak0221ff38rw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak0221ff38rw&format=geojson,2.0,2.7,,,automatic,0,45,ak,0221ff38rw,",ak0221ff38rw,",",ak,",",dyfi,origin,",,,0.98,,ml,earthquake,"M 1.7 - 28 km NE of Chickaloon, Alaska"
1.61,"9 km SW of Yukon, Oklahoma",1643620152490,1643647885363,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdnf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdnf&format=geojson,,,,,reviewed,0,40,ok,2022cdnf,",ok2022cdnf,",",ok,",",origin,phase-data,",87.0,0.08908251897,0.65,23.0,ml,earthquake,"M 1.6 - 9 km SW of Yukon, Oklahoma"
1.47,"14km NW of Brooktrails, CA",1643619712530,1643701094884,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686291&format=geojson,,,,,reviewed,0,33,nc,73686291,",nc73686291,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.1165,0.09,103.0,md,earthquake,"M 1.5 - 14km NW of Brooktrails, CA"
0.77,"12km SSE of Anza, CA",1643619421650,1643638709570,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928679,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928679&format=geojson,,,,,reviewed,0,9,ci,39928679,",ci39928679,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",35.0,0.03834,0.14,41.0,ml,earthquake,"M 0.8 - 12km SSE of Anza, CA"
3.6,"48 km ESE of Nikolski, Alaska",1643619379272,1643640736681,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ggkg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ggkg&format=geojson,,,1.485,,reviewed,0,199,us,7000ggkg,",ak0221fer9r5,us7000ggkg,",",ak,us,",",origin,phase-data,shakemap,",,0.603,0.6,170.0,mb,earthquake,"M 3.6 - 48 km ESE of Nikolski, Alaska"
1.47,"15km ESE of Little Lake, CA",1643619324780,1643638720420,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928671&format=geojson,,,,,reviewed,0,33,ci,39928671,",ci39928671,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",21.0,0.07426,0.15,60.0,ml,earthquake,"M 1.5 - 15km ESE of Little Lake, CA"
1.77,"22km NE of San Lucas, CA",1643619136250,1643761640200,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686281&format=geojson,,,,,reviewed,0,48,nc,73686281,",nc73686281,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",47.0,0.07611,0.12,127.0,md,earthquake,"M 1.8 - 22km NE of San Lucas, CA"
1.21,"10 km NE of Union City, Oklahoma",1643618434149,1643739227195,,https://earthquake.usgs.gov/earthquakes/eventpage/ok2022cdmg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ok2022cdmg&format=geojson,,,,,reviewed,0,23,ok,2022cdmg,",ok2022cdmg,",",ok,",",origin,phase-data,",32.0,0.07738481446,0.53,64.0,ml,earthquake,"M 1.2 - 10 km NE of Union City, Oklahoma"
0.0,"7 km NE of Carson City, Nevada",1643618384295,1643683026511,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00832897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00832897&format=geojson,,,,,reviewed,0,0,nn,00832897,",nn00832897,",",nn,",",origin,phase-data,",5.0,0.092,0.1201,115.82,ml,earthquake,"M 0.0 - 7 km NE of Carson City, Nevada"
1.18,"10km WNW of The Geysers, CA",1643618182650,1643875273427,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73686276,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73686276&format=geojson,,,,,reviewed,0,21,nc,73686276,",nc73686276,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.003308,0.03,66.0,md,earthquake,"M 1.2 - 10km WNW of The Geysers, CA"
0.95,"3km SE of Loma Linda, CA",1643618158280,1643656770964,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39928655,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39928655&format=geojson,,,,,reviewed,0,14,ci,39928655,",ci39928655,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",45.0,0.08584,0.15,47.0,ml,earthquake,"M 1.0 - 3km SE of Loma Linda, CA"
